entity_id,destination,latitude,longitude,coordinate_source
77244a4b7b29a0369b001b0c281eb47c29f8992c89aa7544561eb1ccee91786f,Valencia,39.466827,-0.368926,ciudad_centroid_local
77252c71571410e3702461a14062f87eb07b01ce714f5b1db9365bd700082bea,Madrid,40.423559,-3.694702,ciudad_centroid_local
7725a78104da1022d1814c5e970be55608ea2eb787bd3862c754e1182de7e3ec,Madrid,40.423559,-3.694702,ciudad_centroid_local
7725ceb8578eceffa998202fe4275c78f17ac1079b9ed52560252aa136856949,Barcelona,41.391195,2.164495,ciudad_centroid_local
7725e2e2340eff5bb162584745a7fc69334ed210221a399f7e4768cabcf78680,Barcelona,41.391195,2.164495,ciudad_centroid_local
7726173a7f3b8303ed3ded21d52c65d26b5f13fb53642c9e1fd33c4b5efeb946,Euskadi,43.263878,-2.513548,ciudad_centroid_local
7726461e869632d5c7900b0c839d9c90bd4a2e8b9fb63062c8c97169345b00dc,Menorca,39.942923,4.033185,ciudad_centroid_local
7726571653e9d3b926afb77ed01b3472df830afb53e3fc3ebe7173bc7f395407,Mallorca,39.658539,3.027134,ciudad_centroid_local
7727389723decf74d6e9af75234866d8c2c40b7308893eae235e501228f57751,Mallorca,39.658539,3.027134,ciudad_centroid_local
772764c3226f8e26332681882a7492186a9ba1a2905766170af4e2315a509f04,Gijón,43.534577,-5.652247,ciudad_centroid_local
7727b1dc097fd541bf4f78c6216aac71ed6b6774a60dd43f05bf3514b115e6a3,Barcelona,41.391195,2.164495,ciudad_centroid_local
7729ab7b0c9013e364a2eddc7f24934ccbc969005d3978b93c632e4622c6c05a,Vitoria-Gasteiz,42.8467,-2.6726,ciudad_centroid_aproximada
772a3a898d27bbbc46efce68e564babb436b4cea309ee4764c0553f0cb365ba0,Málaga,36.718799,-4.42424,ciudad_centroid_local
772a8a90916e2e7e7b16fb4ca66c240993cc7dc8f866098a216d13b175b05db4,Barcelona,41.391195,2.164495,ciudad_centroid_local
772ad70e7712db33230c4ad4aed62e0ede16f5d2519caa2734b5537291612099,Girona,42.026239,3.007877,ciudad_centroid_local
772b00f1550943bfd88a496420f975c361e75afb36f0d8e76c23e9b7c2fe0c29,Sevilla,37.391738,-5.983083,ciudad_centroid_local
772b02aea774da7cbf72ca0f233efd2dbd99267e1f424b50cb3e4dcc930e61be,Madrid,40.423559,-3.694702,ciudad_centroid_local
